# SPH simulations of collisions between MS stars (Freitag & Benz 2005), computed with an SPH code developed by Willy Benz
# Available on-line at http://www.ast.cam.ac.uk/~freitag/MODEST_WG4/FB_Collision_Data/

# If you use these results, please cite Freitag & Benz 2005
# In case of questions, problems or if you want to report errors, contact Marc Freitag (marc.freitag@gmail.com)

# All quantities are in solar units: R_sun = 7e8 m; M_sun = 2e30 kg; G=1
# The reference frame is the CM frame for the pre-collision stars
# Axis Z is perpendicular to (initial) orbital plane. 
# Initially, the stars have their centres in the XY plane, see the diagram below:
#    
#         ____
#       .'    `.          Geometry of the initial conditions (at infinite separation)
#      /        \         CM reference frame
#  -   |    ==============>
#  |   \        /
#  |    `.____.'        Y ^
#  |         star 1       | 
#  |                      |                    _.-""""-._
#  | Impact               |                  .'          `.
#  | parameter            |                 /              \
#  |                      |---------> X    |                |
#  - - - - - - - - - - - - - - - - - - - - | <======        |
#                                          |                |
#                                           \              /
#                                            `._        _.'
#                                               `-....-' star 2 (more massive)

# Beware: 
#         - simulations are sorted according to their id number, _not_ to any sensible physical quantity
#         - there may be many simulstions with the same initial conditions (corresponding to different 
#           resolutions, for instance), see file ini_cond.txt

# Note: Stars are advanced from infinite separation to 3*(R1+R2) separation on point-mass, 
#       hyperbolic trajectories. The SPH simulation is started at that point (T=0)

# ----------------------------------------------------------------------
# This file contains "raw results" for all collision simulations
# ----------------------------------------------------------------------

# The quantities in this file are the following:

# Coll_id  : Unique id number for the collision (same as in other files)
# Star_id_1, Star_id_2 : Id numbers of stars (see stars.txt)
# Vrel_inf : Relative velocity at infinite separation
# ImpParam : Impact parameter
# Tend     : Total integration time (in physical units)

Coll_id Star_id_1 Star_id_2 Vrel_inf    ImpParam    Tend     
    409        72        72 1.00000e+00 6.13215e+00 2.500e+01
    410        72        72 1.00000e+00 6.74536e+00 2.500e+01
    411        72        72 1.00000e+00 5.93710e+00 2.500e+01
    412        76        76 1.00000e+00 0.00000e+00 2.500e+01
    413        76        76 1.00000e+00 3.10646e-01 2.500e+01
    414        76        76 1.00000e+00 6.21293e-01 2.500e+01
    415        76        76 1.00000e+00 9.31939e-01 2.500e+01
    416        76        76 1.00000e+00 1.13904e+00 2.500e+01
    417        76        76 1.00000e+00 1.86388e+00 2.500e+01
    418        76        76 1.00000e+00 2.58872e+00 2.500e+02
    419        76        76 1.00000e+00 3.31356e+00 2.500e+01
    420        76        76 1.00000e+00 3.79679e+00 2.500e+01
    421        76        76 1.00000e+00 4.83228e+00 2.500e+01
    422        76        76 1.00000e+00 5.86777e+00 2.500e+01
    423        76        76 1.00000e+00 6.90325e+00 2.500e+01
    424        76        76 1.00000e+00 7.59358e+00 2.500e+01
    425        76        76 1.00000e+00 6.68506e+00 2.500e+01
    426        88        88 1.00000e+00 0.00000e+00 2.500e+01
    427        88        88 1.00000e+00 3.56868e-01 2.500e+01
    428        88        88 1.00000e+00 7.13737e-01 2.500e+01
    429        88        88 1.00000e+00 1.07061e+00 2.500e+01
    430        88        88 1.00000e+00 1.30852e+00 2.500e+01
    431        88        88 1.00000e+00 2.14121e+00 2.500e+01
    432        88        88 1.00000e+00 2.97390e+00 2.500e+02
    433        88        88 1.00000e+00 3.80660e+00 2.500e+01
    434        88        88 1.00000e+00 4.36172e+00 2.500e+01
    435        88        88 1.00000e+00 5.55129e+00 2.500e+01
    436        88        88 1.00000e+00 6.74085e+00 2.500e+01
    437        88        88 1.00000e+00 7.93041e+00 2.500e+01
    438        88        88 1.00000e+00 8.72345e+00 2.500e+01
    439        88        88 1.00000e+00 7.68537e+00 2.500e+01
    440        36        67 1.00000e+00 0.00000e+00 2.500e+01
    441        36        67 1.00000e+00 1.68119e-01 2.500e+01
    442        36        67 1.00000e+00 3.36238e-01 2.500e+01
    443        36        67 1.00000e+00 5.04356e-01 2.500e+01
    444        36        67 1.00000e+00 6.16435e-01 2.500e+01
    445        36        67 1.00000e+00 1.00871e+00 2.500e+01
    446        36        67 1.00000e+00 1.40099e+00 2.500e+01
    447        36        67 1.00000e+00 1.79327e+00 2.500e+01
    448        36        67 1.00000e+00 2.05478e+00 2.500e+01
    449        36        67 1.00000e+00 2.61518e+00 2.500e+01
    450        36        67 1.00000e+00 3.17558e+00 2.500e+01
    451        36        67 1.00000e+00 3.73597e+00 2.500e+01
    452        36        67 1.00000e+00 4.10957e+00 2.500e+01
    453        36        67 1.00000e+00 3.62714e+00 2.500e+01
    454        36        72 1.00000e+00 0.00000e+00 2.500e+01
    455        36        72 1.00000e+00 1.97678e-01 2.500e+01
    456        36        72 1.00000e+00 3.95357e-01 2.500e+01
    457        36        72 1.00000e+00 5.93035e-01 2.500e+01
    458        36        72 1.00000e+00 7.24821e-01 2.500e+01
    459        36        72 1.00000e+00 1.18607e+00 2.500e+01
    460        36        72 1.00000e+00 1.64732e+00 2.500e+01
    461        36        72 1.00000e+00 2.10857e+00 2.500e+01
    462        36        72 1.00000e+00 2.41607e+00 2.500e+01
    463        36        72 1.00000e+00 3.07500e+00 2.500e+01
    464        36        72 1.00000e+00 3.73393e+00 2.500e+01
    465        36        72 1.00000e+00 4.39285e+00 2.500e+01
    466        36        72 1.00000e+00 4.83214e+00 2.500e+01
    467        36        72 1.00000e+00 4.26200e+00 2.500e+01
    468        36        76 1.00000e+00 0.00000e+00 2.500e+01
    469        36        76 1.00000e+00 2.15024e-01 2.500e+01
    470        36        76 1.00000e+00 4.30048e-01 2.500e+01
    471        36        76 1.00000e+00 6.45072e-01 2.500e+01
    472        36        76 1.00000e+00 7.88421e-01 2.500e+01
    473        36        76 1.00000e+00 1.29014e+00 2.500e+01
    474        36        76 1.00000e+00 1.79187e+00 2.500e+01
    475        36        76 1.00000e+00 2.29359e+00 2.500e+01
    476        36        76 1.00000e+00 2.62807e+00 2.500e+01
    477        36        76 1.00000e+00 3.34482e+00 2.500e+01
    478        36        76 1.00000e+00 4.06156e+00 2.500e+01
    479        36        76 1.00000e+00 4.77831e+00 2.500e+01
    480        36        76 1.00000e+00 5.25614e+00 2.500e+01
    481        36        76 1.00000e+00 4.63587e+00 2.500e+01
    482        36        88 1.00000e+00 0.00000e+00 2.500e+01
    483        36        88 1.00000e+00 2.38104e-01 2.500e+01
    484        36        88 1.00000e+00 4.76208e-01 2.500e+01
    485        36        88 1.00000e+00 7.14312e-01 2.500e+01
    486        36        88 1.00000e+00 8.73048e-01 2.500e+01
    487        36        88 1.00000e+00 1.42862e+00 2.500e+01
    488        36        88 1.00000e+00 1.98420e+00 2.500e+01
    489        36        88 1.00000e+00 2.53978e+00 2.500e+01
    490        36        88 1.00000e+00 2.91016e+00 2.500e+01
    491        36        88 1.00000e+00 3.70384e+00 2.500e+01
    492        36        88 1.00000e+00 4.49752e+00 2.500e+01
    493        36        88 1.00000e+00 5.29120e+00 2.500e+01
    494        36        88 1.00000e+00 5.82032e+00 2.500e+01
    495        36        88 1.00000e+00 5.13525e+00 2.500e+01
    496        67        67 1.00000e-01 0.00000e+00 2.500e+01
    497        67        67 1.00000e-01 1.66339e+00 2.500e+01
    498        67        67 1.00000e-01 3.32678e+00 2.500e+01
    499        67        67 1.00000e-01 4.99018e+00 2.500e+01
    500        67        67 1.00000e-01 6.09910e+00 2.500e+01
    501        67        67 1.00000e-01 9.98035e+00 2.500e+01
    502        67        67 1.00000e-01 1.38616e+01 2.500e+01
    503        67        67 1.00000e-01 1.77429e+01 2.500e+01
    504        67        67 1.00000e-01 2.03303e+01 5.000e+01
    505        67        67 1.00000e-01 2.58750e+01 2.500e+01
    506        67        67 1.00000e-01 3.14196e+01 2.500e+01
    507        67        67 1.00000e-01 3.69643e+01 2.500e+01
    508        67        67 1.00000e-01 4.06607e+01 2.500e+01
    509        67        67 1.00000e-01 3.70961e+01 2.500e+01
    510        67        67 5.00000e+00 0.00000e+00 1.000e+02
    511        67        67 5.00000e+00 1.43783e-01 1.500e+02
    512        67        67 5.00000e+00 2.87566e-01 1.000e+02
    513        67        67 5.00000e+00 4.31348e-01 7.500e+01
    514        67        67 5.00000e+00 5.27203e-01 2.500e+01
    515        67        67 5.00000e+00 8.62697e-01 2.500e+01
    516        67        67 5.00000e+00 1.19819e+00 2.500e+01
    517        67        67 5.00000e+00 1.53368e+00 2.500e+01
    518        67        67 5.00000e+00 1.75734e+00 2.500e+01
    519        67        67 5.00000e+00 2.23662e+00 2.500e+01
    520        67        67 5.00000e+00 2.71590e+00 2.500e+01
    521        67        67 5.00000e+00 3.19517e+00 2.500e+01
    522        67        67 5.00000e+00 3.51469e+00 2.500e+01
    523        67        67 5.00000e+00 2.94444e+00 2.500e+01
    524        72        72 1.00000e-01 0.00000e+00 2.500e+01
    525        72        72 1.00000e-01 2.10539e+00 2.500e+01
    526        72        72 1.00000e-01 4.21077e+00 2.500e+01
    527        72        72 1.00000e-01 6.31616e+00 2.500e+01
    528        72        72 1.00000e-01 7.71975e+00 2.500e+01
    529        72        72 1.00000e-01 1.26323e+01 2.500e+01
    530        72        72 1.00000e-01 1.75449e+01 2.500e+01
    531        72        72 1.00000e-01 2.24575e+01 2.500e+01
    532        72        72 1.00000e-01 2.57325e+01 2.500e+01
    533        72        72 1.00000e-01 3.27505e+01 2.500e+01
    534        72        72 1.00000e-01 3.97684e+01 2.500e+01
    535        72        72 1.00000e-01 4.67864e+01 2.500e+01
    536        72        72 1.00000e-01 5.14650e+01 2.500e+01
    537        72        72 1.00000e-01 4.69525e+01 2.500e+01
    538        72        72 5.00000e+00 0.00000e+00 1.100e+02
    539        72        72 5.00000e+00 1.84124e-01 1.600e+02
    540        72        72 5.00000e+00 3.68247e-01 1.000e+02
    541        72        72 5.00000e+00 5.52371e-01 5.000e+01
    542        72        72 5.00000e+00 6.75120e-01 2.500e+01
    543        72        72 5.00000e+00 1.10474e+00 2.500e+01
    544        72        72 5.00000e+00 1.53436e+00 2.500e+01
    545        72        72 5.00000e+00 1.96399e+00 2.500e+01
    546        72        72 5.00000e+00 2.25040e+00 2.500e+01
    547        72        72 5.00000e+00 2.86415e+00 2.500e+01
    548        72        72 5.00000e+00 3.47789e+00 2.500e+01
    549        72        72 5.00000e+00 4.09164e+00 2.500e+01
    550        72        72 5.00000e+00 4.50080e+00 2.500e+01
    551        72        72 5.00000e+00 3.77009e+00 2.500e+01
    552        76        76 1.00000e-01 0.00000e+00 2.500e+01
    553        76        76 1.00000e-01 1.86589e+00 2.500e+01
    554        76        76 1.00000e-01 3.73179e+00 2.500e+01
    555        76        76 1.00000e-01 5.59768e+00 2.500e+01
    556        76        76 1.00000e-01 7.46357e+00 2.500e+01
    557        76        76 1.00000e-01 8.70750e+00 2.500e+01
    558        76        76 1.00000e-01 1.43052e+01 2.500e+01
    559        76        76 1.00000e-01 1.99029e+01 2.500e+01
    560        76        76 1.00000e-01 2.55005e+01 2.500e+01
    561        76        76 1.00000e-01 3.10982e+01 2.500e+01
    562        76        76 1.00000e-01 3.48300e+01 2.500e+01
    563        76        76 1.00000e-01 3.98057e+01 2.500e+01
    564        76        76 1.00000e-01 4.47814e+01 2.500e+01
    565        76        76 1.00000e-01 4.97571e+01 2.500e+01
    566        76        76 1.00000e-01 5.47329e+01 2.500e+01
    567        76        76 1.00000e-01 5.80500e+01 2.500e+01
    568        76        76 1.00000e-01 5.29605e+01 2.500e+01
    569        88        88 1.00000e-01 0.00000e+00 2.500e+01
    570        88        88 1.00000e-01 2.15831e+00 2.500e+01
    571        88        88 1.00000e-01 4.31661e+00 2.500e+01
    572        88        88 1.00000e-01 6.47492e+00 2.500e+01
    573        88        88 1.00000e-01 8.63322e+00 2.500e+01
    574        88        88 1.00000e-01 1.00721e+01 2.500e+01
    575        88        88 1.00000e-01 1.65470e+01 2.500e+01
    576        88        88 1.00000e-01 2.30219e+01 2.500e+01
    577        88        88 1.00000e-01 2.94968e+01 2.500e+01
    578        88        88 1.00000e-01 3.59718e+01 2.500e+01
    579        88        88 1.00000e-01 4.02884e+01 2.500e+01
    580        88        88 1.00000e-01 4.60439e+01 2.500e+01
    581        88        88 1.00000e-01 5.17993e+01 2.500e+01
    582        88        88 1.00000e-01 5.75548e+01 2.500e+01
    583        88        88 1.00000e-01 6.33103e+01 2.500e+01
    584        88        88 1.00000e-01 6.71473e+01 2.500e+01
    585        88        88 1.00000e-01 6.12613e+01 2.500e+01
    586        36        41 1.00000e-01 0.00000e+00 2.500e+01
    587        36        41 1.00000e-01 8.07361e-01 2.500e+01
    588        36        41 1.00000e-01 1.61472e+00 2.500e+01
    589        36        41 1.00000e-01 2.42208e+00 2.500e+01
    590        36        41 1.00000e-01 3.22944e+00 2.500e+01
    591        36        41 1.00000e-01 3.76768e+00 2.500e+01
    592        36        41 1.00000e-01 6.18977e+00 2.500e+01
    593        36        41 1.00000e-01 8.61185e+00 2.500e+01
    594        36        41 1.00000e-01 1.10339e+01 2.500e+01
    595        36        41 1.00000e-01 1.34560e+01 2.500e+01
    596        36        41 1.00000e-01 1.50707e+01 2.500e+01
    597        36        41 1.00000e-01 1.72237e+01 2.500e+01
    598        36        41 1.00000e-01 1.93767e+01 2.500e+01
    599        36        41 1.00000e-01 2.15296e+01 2.500e+01
    600        36        41 1.00000e-01 2.36826e+01 2.500e+01
    601        36        41 1.00000e-01 2.51179e+01 2.500e+01
    602        36        41 1.00000e-01 2.29191e+01 2.500e+01
    603        36        41 5.00000e+00 0.00000e+00 1.500e+02
    604        36        41 5.00000e+00 6.14697e-02 1.500e+02
    605        36        41 5.00000e+00 1.22939e-01 3.000e+02
    606        36        41 5.00000e+00 1.84409e-01 1.500e+02
    607        36        41 5.00000e+00 2.45879e-01 1.100e+02
    608        36        41 5.00000e+00 2.86859e-01 1.100e+02
    609        36        41 5.00000e+00 4.71268e-01 2.500e+01
    610        36        41 5.00000e+00 6.55677e-01 2.500e+01
    611        36        41 5.00000e+00 8.40086e-01 2.500e+01
    612        36        41 5.00000e+00 1.02449e+00 2.500e+01
    613        36        41 5.00000e+00 1.14743e+00 2.500e+01
    614        36        41 5.00000e+00 1.31135e+00 2.500e+01
    615        36        41 5.00000e+00 1.47527e+00 2.500e+01
    616        36        41 5.00000e+00 1.63919e+00 2.500e+01
    617        36        41 5.00000e+00 1.80311e+00 2.500e+01
    618        36        41 5.00000e+00 1.91239e+00 2.500e+01
    619        36        41 5.00000e+00 1.60456e+00 2.500e+01
    620        36        67 1.00000e-01 0.00000e+00 2.500e+01
    621        36        67 1.00000e-01 1.03397e+00 2.500e+01
    622        36        67 1.00000e-01 2.06793e+00 2.500e+01
    623        36        67 1.00000e-01 3.10189e+00 2.500e+01
    624        36        67 1.00000e-01 4.13586e+00 2.500e+01
    625        36        67 1.00000e-01 4.82517e+00 2.500e+01
    626        36        67 1.00000e-01 7.92706e+00 2.500e+01
    627        36        67 1.00000e-01 1.10290e+01 2.500e+01
    628        36        67 1.00000e-01 1.41309e+01 5.000e+01
    629        36        67 1.00000e-01 1.72327e+01 5.000e+01
    630        36        67 1.00000e-01 1.93007e+01 2.500e+01
    631        36        67 1.00000e-01 2.20579e+01 2.500e+01
    632        36        67 1.00000e-01 2.48152e+01 2.500e+01
    633        36        67 1.00000e-01 2.75724e+01 2.500e+01
    634        36        67 1.00000e-01 3.03296e+01 2.500e+01
    635        36        67 1.00000e-01 3.21678e+01 2.500e+01
    636        36        67 1.00000e-01 2.93494e+01 2.500e+01
    637        36        67 5.00000e+00 0.00000e+00 1.250e+02
    638        36        67 5.00000e+00 8.51525e-02 1.500e+02
    639        36        67 5.00000e+00 1.70305e-01 1.650e+02
    640        36        67 5.00000e+00 2.55458e-01 1.500e+02
    641        36        67 5.00000e+00 3.40610e-01 1.100e+02
    642        36        67 5.00000e+00 3.97378e-01 2.500e+01
    643        36        67 5.00000e+00 6.52836e-01 2.500e+01
    644        36        67 5.00000e+00 9.08294e-01 2.500e+01
    645        36        67 5.00000e+00 1.16375e+00 2.500e+01
    646        36        67 5.00000e+00 1.41921e+00 2.500e+01
    647        36        67 5.00000e+00 1.58951e+00 2.500e+01
    648        36        67 5.00000e+00 1.81659e+00 2.500e+01
    649        36        67 5.00000e+00 2.04366e+00 2.500e+01
    650        36        67 5.00000e+00 2.27073e+00 2.500e+01
    651        36        67 5.00000e+00 2.49781e+00 2.500e+01
    652        36        67 5.00000e+00 2.64919e+00 2.500e+01
    653        36        67 5.00000e+00 2.22056e+00 2.500e+01
    654        36        72 1.00000e-01 0.00000e+00 2.500e+01
    655        36        72 1.00000e-01 1.20827e+00 2.500e+01
    656        36        72 1.00000e-01 2.41653e+00 2.500e+01
    657        36        72 1.00000e-01 3.62480e+00 2.500e+01
    658        36        72 1.00000e-01 4.83306e+00 2.500e+01
    659        36        72 1.00000e-01 5.63857e+00 2.500e+01
    660        36        72 1.00000e-01 9.26337e+00 2.500e+01
    661        36        72 1.00000e-01 1.28882e+01 2.500e+01
    662        36        72 1.00000e-01 1.65130e+01 2.500e+01
    663        36        72 1.00000e-01 2.01378e+01 2.500e+01
    664        36        72 1.00000e-01 2.25543e+01 2.500e+01
    665        36        72 1.00000e-01 2.57763e+01 2.500e+01
    666        36        72 1.00000e-01 2.89984e+01 2.500e+01
    667        36        72 1.00000e-01 3.22204e+01 2.500e+01
    668        36        72 1.00000e-01 3.54425e+01 2.500e+01
    669        36        72 1.00000e-01 3.75905e+01 2.500e+01
    670        36        72 1.00000e-01 3.42965e+01 2.500e+01
    671        36        72 5.00000e+00 0.00000e+00 1.700e+02
    672        36        72 5.00000e+00 1.01001e-01 1.100e+02
    673        36        72 5.00000e+00 2.02002e-01 1.500e+02
    674        36        72 5.00000e+00 3.03003e-01 1.100e+02
    675        36        72 5.00000e+00 4.04004e-01 7.500e+01
    676        36        72 5.00000e+00 4.71338e-01 2.500e+01
    677        36        72 5.00000e+00 7.74340e-01 2.500e+01
    678        36        72 5.00000e+00 1.07734e+00 2.500e+01
    679        36        72 5.00000e+00 1.38035e+00 2.500e+01
    680        36        72 5.00000e+00 1.68335e+00 2.500e+01
    681        36        72 5.00000e+00 1.88535e+00 2.500e+01
    682        36        72 5.00000e+00 2.15469e+00 2.500e+01
    683        36        72 5.00000e+00 2.42402e+00 2.500e+01
    684        36        72 5.00000e+00 2.69336e+00 2.500e+01
    685        36        72 5.00000e+00 2.96269e+00 2.500e+01
    686        36        72 5.00000e+00 3.14225e+00 2.500e+01
    687        36        72 5.00000e+00 2.63339e+00 2.500e+01
    688        36        76 1.00000e-01 0.00000e+00 2.500e+01
    689        36        76 1.00000e-01 1.31402e+00 2.500e+01
    690        36        76 1.00000e-01 2.62804e+00 2.500e+01
    691        36        76 1.00000e-01 3.94206e+00 2.500e+01
    692        36        76 1.00000e-01 5.25608e+00 2.500e+01
    693        36        76 1.00000e-01 6.13209e+00 2.500e+01
    694        36        76 1.00000e-01 1.00741e+01 2.500e+01
    695        36        76 1.00000e-01 1.40162e+01 2.500e+01
    696        36        76 1.00000e-01 1.79583e+01 2.500e+01
    697        36        76 1.00000e-01 2.19003e+01 2.500e+01
    698        36        76 1.00000e-01 2.45284e+01 2.500e+01
    699        36        76 1.00000e-01 2.80324e+01 2.500e+01
    700        36        76 1.00000e-01 3.15365e+01 2.500e+01
    701        36        76 1.00000e-01 3.50405e+01 2.500e+01
    702        36        76 1.00000e-01 3.85446e+01 2.500e+01
    703        36        76 1.00000e-01 4.08806e+01 2.500e+01
    704        36        76 1.00000e-01 3.72982e+01 2.500e+01
    705        36        76 5.00000e+00 0.00000e+00 1.100e+02
    706        36        76 5.00000e+00 1.09894e-01 1.100e+02
    707        36        76 5.00000e+00 2.19789e-01 1.600e+02
    708        36        76 5.00000e+00 3.29683e-01 1.100e+02
    709        36        76 5.00000e+00 4.39578e-01 7.500e+01
    710        36        76 5.00000e+00 5.12841e-01 2.500e+01
    711        36        76 5.00000e+00 8.42525e-01 2.500e+01
    712        36        76 5.00000e+00 1.17221e+00 2.500e+01
    713        36        76 5.00000e+00 1.50189e+00 2.500e+01
    714        36        76 5.00000e+00 1.83157e+00 2.500e+01
    715        36        76 5.00000e+00 2.05136e+00 2.500e+01
    716        36        76 5.00000e+00 2.34442e+00 2.500e+01
    717        36        76 5.00000e+00 2.63747e+00 2.500e+01
    718        36        76 5.00000e+00 2.93052e+00 2.500e+01
    719        36        76 5.00000e+00 3.22357e+00 2.500e+01
    720        36        76 5.00000e+00 3.41894e+00 2.500e+01
    721        36        76 5.00000e+00 2.86526e+00 2.500e+01
    722        36        88 1.00000e-01 0.00000e+00 2.500e+01
    723        36        88 1.00000e-01 1.45969e+00 2.500e+01
    724        36        88 1.00000e-01 2.91939e+00 2.500e+01
