# SPH simulations of collisions between MS stars (Freitag & Benz 2005), computed with an SPH code developed by Willy Benz
# Available on-line at http://www.ast.cam.ac.uk/~freitag/MODEST_WG4/FB_Collision_Data/

# If you use these results, please cite Freitag & Benz 2005
# In case of questions, problems or if you want to report errors, contact Marc Freitag (marc.freitag@gmail.com)

# All quantities are in solar units: R_sun = 7e8 m; M_sun = 2e30 kg; G=1
# The reference frame is the CM frame for the pre-collision stars
# Axis Z is perpendicular to (initial) orbital plane. 
# Initially, the stars have their centres in the XY plane, see the diagram below:
#    
#         ____
#       .'    `.          Geometry of the initial conditions (at infinite separation)
#      /        \         CM reference frame
#  -   |    ==============>
#  |   \        /
#  |    `.____.'        Y ^
#  |         star 1       | 
#  |                      |                    _.-""""-._
#  | Impact               |                  .'          `.
#  | parameter            |                 /              \
#  |                      |---------> X    |                |
#  - - - - - - - - - - - - - - - - - - - - | <======        |
#                                          |                |
#                                           \              /
#                                            `._        _.'
#                                               `-....-' star 2 (more massive)

# Beware: 
#         - simulations are sorted according to their id number, _not_ to any sensible physical quantity

# Note: Stars are advanced from infinite separation to 3*(R1+R2) separation on point-mass, 
#       hyperbolic trajectories. The SPH simulation is started at that point (T=0)

# ----------------------------------------------------------------------------------------------
# This file contains a summary of initial conditions and outcomes for all collision simulations
# ----------------------------------------------------------------------------------------------

# The quantities in this file are the following:

# Coll_id      : Unique id number for the collision (same as in other files) 
# Mini1, Mini2 : Initial masses
# Vrel_inf     : Relative velocity at infinite separation
# ImpParam     : Impact parameter
# Mfin1, Mfin2 : Final masses
# Nstar        : Number of stars at the end of the simulation (0, 1 or 2)
# dM           : Fractional mass loss
# dE           : Fractional loss orbital energy (per unit mass)
# dL           : Fractional loss of orbital angular momentum (per unit mass)
# dTheta       : Difference between the deflection angle for the relative velocity and 
#                the value for point-mass Keplerian encounter dTheta=Theta_coll-Theta_Kep

Coll_id Mini1     Mini2     Vrel_inf  ImpParam  Mfin1     Mfin2     Nstar dM        dE         dL         dTheta    
    181 8.000e-01 8.000e-01 1.000e-01 1.600e+01 0.000e+00 1.588e+00     1 7.687e-03  1.000e+00  1.000e+00  0.000e+00
    182 8.000e-01 1.000e+00 1.000e-01 1.400e+01 0.000e+00 1.762e+00     1 2.109e-02  1.000e+00  1.000e+00  0.000e+00
    183 8.000e-01 1.000e+00 1.000e-01 1.600e+01 1.007e+00 7.868e-01     2 3.589e-03  1.000e+00  1.000e+00  0.000e+00
    186 1.000e+00 1.000e+00 3.000e-01 7.000e+00 9.993e-01 9.993e-01     2 7.270e-04  1.000e+00  1.000e+00  0.000e+00
    188 1.000e+00 1.000e+00 1.000e+00 1.750e+00 9.889e-01 9.889e-01     2 1.110e-02  9.969e-01  1.290e-01  2.412e-01
    189 1.000e+00 1.000e+00 2.000e+00 7.500e-01 9.335e-01 9.335e-01     2 6.650e-02  8.301e-01  2.811e-01 -2.627e-01
    190 1.000e+00 1.000e+00 3.000e+00 4.000e-01 8.008e-01 8.008e-01     2 1.992e-01  9.329e-01  5.354e-01 -5.239e-01
    191 1.000e+00 1.000e+00 1.000e+01 5.000e-01 5.207e-01 5.207e-01     2 4.793e-01  5.730e-01  6.397e-01 -7.996e-02
    192 8.000e-01 1.000e+00 3.000e-01 0.000e+00 0.000e+00 1.652e+00     1 8.235e-02  1.000e+00  1.000e+00  0.000e+00
    193 8.000e-01 1.000e+00 3.000e-01 1.000e-01 0.000e+00 1.655e+00     1 8.065e-02  1.000e+00  1.000e+00  0.000e+00
    194 8.000e-01 1.000e+00 3.000e-01 3.000e-01 0.000e+00 1.657e+00     1 7.963e-02  1.000e+00  1.000e+00  0.000e+00
    195 8.000e-01 1.000e+00 3.000e-01 5.000e-01 0.000e+00 1.653e+00     1 8.159e-02  1.000e+00  1.000e+00  0.000e+00
    196 8.000e-01 1.000e+00 3.000e-01 7.000e-01 0.000e+00 1.659e+00     1 7.841e-02  1.000e+00  1.000e+00  0.000e+00
    197 8.000e-01 1.000e+00 3.000e-01 1.000e+00 0.000e+00 1.658e+00     1 7.866e-02  1.000e+00  1.000e+00  0.000e+00
    198 8.000e-01 1.000e+00 3.000e-01 2.000e+00 0.000e+00 1.688e+00     1 6.235e-02  1.000e+00  1.000e+00  0.000e+00
    199 8.000e-01 1.000e+00 3.000e-01 3.000e+00 0.000e+00 1.724e+00     1 4.202e-02  1.000e+00  1.000e+00  0.000e+00
    200 8.000e-01 1.000e+00 3.000e-01 4.000e+00 0.000e+00 1.747e+00     1 2.941e-02  1.000e+00  1.000e+00  0.000e+00
    201 8.000e-01 1.000e+00 3.000e-01 5.000e+00 0.000e+00 1.775e+00     1 1.375e-02  1.000e+00  1.000e+00  0.000e+00
    202 8.000e-01 1.000e+00 3.000e-01 6.000e+00 7.945e-01 1.003e+00     2 1.588e-03  1.000e+00  1.000e+00  0.000e+00
    203 8.000e-01 1.000e+00 1.000e+00 0.000e+00 0.000e+00 1.620e+00     1 9.979e-02  1.000e+00  1.000e+00  0.000e+00
    204 8.000e-01 1.000e+00 1.000e+00 1.000e-01 0.000e+00 1.625e+00     1 9.722e-02  1.000e+00  1.000e+00  0.000e+00
    205 8.000e-01 1.000e+00 1.000e+00 3.000e-01 0.000e+00 1.627e+00     1 9.601e-02  1.000e+00  1.000e+00  0.000e+00
    206 8.000e-01 1.000e+00 1.000e+00 5.000e-01 0.000e+00 1.638e+00     1 8.998e-02  1.000e+00  1.000e+00  0.000e+00
    207 8.000e-01 1.000e+00 1.000e+00 1.000e+00 0.000e+00 1.704e+00     1 5.337e-02  1.000e+00  1.000e+00  0.000e+00
    208 8.000e-01 1.000e+00 1.000e+00 1.500e+00 7.798e-01 9.925e-01     2 1.536e-02  1.000e+00  1.000e+00  0.000e+00
    209 8.000e-01 1.000e+00 1.000e+00 1.750e+00 7.910e-01 9.973e-01     2 6.493e-03  7.240e-01  8.824e-02  3.357e-02
    210 1.000e+00 1.000e+00 8.000e-01 1.500e+00 0.000e+00 1.904e+00     1 4.797e-02  1.000e+00  1.000e+00  0.000e+00
    211 1.000e+00 1.000e+00 1.000e+00 2.250e-01 0.000e+00 1.798e+00     1 1.009e-01  1.000e+00  1.000e+00  0.000e+00
    212 1.000e+00 1.000e+00 1.600e+00 5.000e-02 0.000e+00 1.740e+00     1 1.301e-01  1.000e+00  1.000e+00  0.000e+00
    213 1.000e+00 1.000e+00 1.600e+00 1.500e+00 9.923e-01 9.923e-01     2 7.682e-03  1.735e-01  2.764e-02 -5.038e-02
    214 1.000e+00 1.000e+00 1.600e+00 2.500e+00 9.999e-01 9.999e-01     2 5.800e-05  4.367e-03  0.000e+00  2.469e-03
    216 1.000e+00 1.000e+00 2.000e+00 2.500e-01 0.000e+00 1.712e+00     1 1.440e-01  1.000e+00  1.000e+00  0.000e+00
    217 1.000e+00 1.000e+00 2.000e+00 1.500e-01 0.000e+00 1.690e+00     1 1.549e-01  1.000e+00  1.000e+00  0.000e+00
    219 1.000e+00 1.000e+00 3.000e+00 5.000e-02 0.000e+00 1.483e+00     1 2.584e-01  1.000e+00  1.000e+00  0.000e+00
    220 1.000e+00 1.000e+00 3.000e+00 1.500e-01 0.000e+00 1.485e+00     1 2.577e-01  1.000e+00  1.000e+00  0.000e+00
    221 1.000e+00 1.000e+00 3.000e+00 2.500e-01 0.000e+00 1.486e+00     1 2.571e-01  1.000e+00  1.000e+00  0.000e+00
    222 1.000e+00 1.000e+00 3.000e+00 6.000e-01 8.817e-01 8.817e-01     2 1.183e-01  5.450e-01  2.887e-01 -2.919e-01
    223 1.000e+00 1.000e+00 3.000e+00 1.000e-01 0.000e+00 1.485e+00     1 2.577e-01  1.000e+00  1.000e+00  0.000e+00
    225 1.000e+00 1.000e+00 3.000e+00 1.100e-01 0.000e+00 1.488e+00     1 2.562e-01  1.000e+00  1.000e+00  0.000e+00
    226 8.000e-01 8.000e-01 3.000e-01 0.000e+00 0.000e+00 1.481e+00     1 7.413e-02  1.000e+00  1.000e+00  0.000e+00
    227 8.000e-01 8.000e-01 3.000e-01 1.000e-01 0.000e+00 1.483e+00     1 7.322e-02  1.000e+00  1.000e+00  0.000e+00
    228 8.000e-01 8.000e-01 3.000e-01 3.000e-01 0.000e+00 1.482e+00     1 7.384e-02  1.000e+00  1.000e+00  0.000e+00
    229 8.000e-01 8.000e-01 3.000e-01 5.000e-01 0.000e+00 1.478e+00     1 7.655e-02  1.000e+00  1.000e+00  0.000e+00
    230 8.000e-01 8.000e-01 3.000e-01 7.500e-01 0.000e+00 1.483e+00     1 7.331e-02  1.000e+00  1.000e+00  0.000e+00
    231 8.000e-01 8.000e-01 3.000e-01 1.000e+00 0.000e+00 1.478e+00     1 7.622e-02  1.000e+00  1.000e+00  0.000e+00
    232 8.000e-01 8.000e-01 3.000e-01 2.000e+00 0.000e+00 1.505e+00     1 5.964e-02  1.000e+00  1.000e+00  0.000e+00
    233 8.000e-01 8.000e-01 3.000e-01 3.000e+00 0.000e+00 1.547e+00     1 3.337e-02  1.000e+00  1.000e+00  0.000e+00
    234 8.000e-01 8.000e-01 3.000e-01 4.000e+00 0.000e+00 1.564e+00     1 2.251e-02  1.000e+00  1.000e+00  0.000e+00
    235 8.000e-01 8.000e-01 3.000e-01 6.000e+00 8.000e-01 8.000e-01     2 0.000e+00  1.000e+00  1.000e+00  0.000e+00
    236 8.000e-01 8.000e-01 3.000e-01 7.000e+00 8.000e-01 8.000e-01     2 0.000e+00  7.363e-01  5.314e-03  1.960e-01
    237 8.000e-01 8.000e-01 3.000e-01 8.000e+00 8.000e-01 8.000e-01     2 0.000e+00  1.135e-01  9.282e-03  2.527e-02
    238 8.000e-01 8.000e-01 6.000e-01 0.000e+00 0.000e+00 1.467e+00     1 8.311e-02  1.000e+00  1.000e+00  0.000e+00
    239 8.000e-01 8.000e-01 6.000e-01 1.000e-01 0.000e+00 1.470e+00     1 8.130e-02  1.000e+00  1.000e+00  0.000e+00
    240 8.000e-01 8.000e-01 6.000e-01 3.000e-01 0.000e+00 1.468e+00     1 8.240e-02  1.000e+00  1.000e+00  0.000e+00
    241 8.000e-01 8.000e-01 6.000e-01 5.000e-01 0.000e+00 1.474e+00     1 7.884e-02  1.000e+00  1.000e+00  0.000e+00
    242 8.000e-01 8.000e-01 6.000e-01 1.000e+00 0.000e+00 1.498e+00     1 6.360e-02  1.000e+00  1.000e+00  0.000e+00
    244 8.000e-01 8.000e-01 6.000e-01 2.000e+00 0.000e+00 1.550e+00     1 3.133e-02  1.000e+00  1.000e+00  0.000e+00
    245 8.000e-01 8.000e-01 6.000e-01 3.000e+00 7.999e-01 7.999e-01     2 9.500e-05  7.073e-01  2.992e-02  1.607e-01
    246 8.000e-01 8.000e-01 6.000e-01 4.000e+00 8.000e-01 8.000e-01     2 0.000e+00  6.856e-02  4.513e-03  2.821e-02
    247 8.000e-01 8.000e-01 6.000e-01 5.000e+00 8.000e-01 8.000e-01     2 0.000e+00  0.000e+00  2.167e-04 -3.300e-04
    248 8.000e-01 8.000e-01 1.200e+00 0.000e+00 0.000e+00 1.426e+00     1 1.088e-01  1.000e+00  1.000e+00  0.000e+00
    249 8.000e-01 8.000e-01 1.200e+00 1.000e-01 0.000e+00 1.424e+00     1 1.100e-01  1.000e+00  1.000e+00  0.000e+00
    250 8.000e-01 8.000e-01 1.200e+00 3.000e-01 0.000e+00 1.436e+00     1 1.027e-01  1.000e+00  1.000e+00  0.000e+00
    251 8.000e-01 8.000e-01 1.200e+00 5.000e-01 0.000e+00 1.458e+00     1 8.889e-02  1.000e+00  1.000e+00  0.000e+00
    252 8.000e-01 8.000e-01 1.200e+00 7.500e-01 0.000e+00 1.485e+00     1 7.169e-02  1.000e+00  1.000e+00  0.000e+00
    253 8.000e-01 8.000e-01 1.200e+00 1.000e+00 0.000e+00 1.545e+00     1 3.410e-02  1.000e+00  1.000e+00  0.000e+00
    254 8.000e-01 8.000e-01 1.200e+00 2.000e+00 7.998e-01 7.998e-01     2 1.925e-04  6.184e-02  1.184e-02  1.422e-02
    255 8.000e-01 8.000e-01 1.200e+00 3.000e+00 8.000e-01 8.000e-01     2 0.000e+00  4.226e-03  2.361e-04  1.457e-03
    256 8.000e-01 8.000e-01 1.200e+00 4.000e+00 8.000e-01 8.000e-01     2 0.000e+00  0.000e+00  1.146e-04  1.260e-03
    257 8.000e-01 8.000e-01 2.500e+00 0.000e+00 0.000e+00 1.226e+00     1 2.336e-01  1.000e+00  1.000e+00  0.000e+00
    258 8.000e-01 8.000e-01 2.500e+00 5.000e-02 0.000e+00 1.220e+00     1 2.376e-01  1.000e+00  1.000e+00  0.000e+00
    259 8.000e-01 8.000e-01 2.500e+00 1.000e-01 0.000e+00 1.229e+00     1 2.320e-01  1.000e+00  1.000e+00  0.000e+00
    260 8.000e-01 8.000e-01 2.500e+00 1.500e-01 0.000e+00 1.236e+00     1 2.274e-01  1.000e+00  1.000e+00  0.000e+00
    261 8.000e-01 8.000e-01 2.500e+00 3.000e-01 0.000e+00 1.248e+00     1 2.203e-01  1.000e+00  1.000e+00  0.000e+00
    262 8.000e-01 8.000e-01 2.500e+00 5.000e-01 6.932e-01 6.932e-01     2 1.335e-01  7.790e-01  3.726e-01 -4.387e-01
    263 8.000e-01 8.000e-01 2.500e+00 7.500e-01 7.629e-01 7.629e-01     2 4.633e-02  3.046e-01  8.653e-02 -1.803e-01
    264 8.000e-01 8.000e-01 2.500e+00 1.000e+00 7.905e-01 7.905e-01     2 1.186e-02  9.257e-02  1.585e-02 -5.758e-02
    265 8.000e-01 8.000e-01 2.500e+00 2.000e+00 8.000e-01 8.000e-01     2 0.000e+00  1.256e-03  5.900e-04  1.094e-03
    266 8.000e-01 8.000e-01 2.500e+00 3.000e+00 8.000e-01 8.000e-01     2 0.000e+00  6.080e-04  3.333e-05  6.300e-04
    267 1.000e+00 1.000e+00 1.200e+00 5.000e-02 0.000e+00 1.787e+00     1 1.063e-01  1.000e+00  1.000e+00  0.000e+00
    268 1.000e+00 1.000e+00 1.200e+00 1.500e-01 0.000e+00 1.783e+00     1 1.084e-01  1.000e+00  1.000e+00  0.000e+00
    269 1.000e+00 1.000e+00 1.200e+00 2.500e-01 0.000e+00 1.786e+00     1 1.069e-01  1.000e+00  1.000e+00  0.000e+00
    270 1.000e+00 1.000e+00 1.600e+00 2.000e-02 0.000e+00 1.738e+00     1 1.312e-01  1.000e+00  1.000e+00  0.000e+00
    271 1.000e+00 1.000e+00 1.600e+00 1.500e-01 0.000e+00 1.738e+00     1 1.308e-01  1.000e+00  1.000e+00  0.000e+00
    272 1.000e+00 1.000e+00 1.600e+00 2.500e-01 0.000e+00 1.753e+00     1 1.235e-01  1.000e+00  1.000e+00  0.000e+00
    273 1.000e+00 1.000e+00 2.500e+00 3.000e-02 0.000e+00 1.589e+00     1 2.053e-01  1.000e+00  1.000e+00  0.000e+00
    274 1.000e+00 1.000e+00 2.500e+00 2.000e-01 0.000e+00 1.611e+00     1 1.944e-01  1.000e+00  1.000e+00  0.000e+00
    275 1.000e+00 1.000e+00 2.500e+00 4.000e-01 0.000e+00 1.591e+00     1 2.044e-01  1.000e+00  1.000e+00  0.000e+00
    276 1.000e+00 1.000e+00 3.000e+00 3.500e-01 7.646e-01 7.646e-01     2 2.354e-01  1.000e+00  1.000e+00  0.000e+00
    277 1.000e+00 1.000e+00 3.000e+00 7.000e-01 9.171e-01 9.171e-01     2 8.294e-02  3.899e-01  1.795e-01 -2.064e-01
    278 1.000e+00 1.000e+00 5.000e+00 3.000e-01 4.576e-01 4.576e-01     2 5.424e-01  8.380e-01  9.933e-01 -4.780e-01
    279 1.000e+00 1.000e+00 5.000e+00 4.500e-01 7.253e-01 7.253e-01     2 2.747e-01  5.408e-01  4.525e-01 -2.712e-01
    280 1.000e+00 1.000e+00 5.000e+00 5.000e-01 7.834e-01 7.834e-01     2 2.165e-01  4.572e-01  3.827e-01 -2.226e-01
    281 1.000e+00 1.000e+00 1.000e+01 3.000e-01 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
    282 1.000e+00 1.000e+00 1.000e+01 4.500e-01 3.795e-01 3.795e-01     2 6.205e-01  7.044e-01  8.959e-01 -8.883e-02
    283 1.000e+00 1.000e+00 7.500e+00 5.000e-02 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
    284 1.000e+00 1.000e+00 7.500e+00 1.500e-01 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
    285 1.000e+00 1.000e+00 7.500e+00 2.000e-01 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
    286 1.000e+00 1.000e+00 7.500e+00 2.500e-01 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
    287 1.000e+00 1.000e+00 7.500e+00 3.000e-01 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
    288 1.000e+00 1.000e+00 7.500e+00 5.000e-01 6.741e-01 6.741e-01     2 3.259e-01  4.688e-01  4.925e-01 -1.420e-01
    289 1.000e+00 1.000e+00 7.500e+00 1.000e+00 9.579e-01 9.579e-01     2 4.207e-02  7.165e-02  2.563e-02 -3.031e-02
    290 1.000e+00 1.000e+00 7.500e+00 1.500e+00 9.949e-01 9.949e-01     2 5.129e-03  8.057e-03  0.000e+00 -5.544e-03
    291 8.000e-01 8.000e-01 1.600e+00 0.000e+00 0.000e+00 1.382e+00     1 1.362e-01  1.000e+00  1.000e+00  0.000e+00
    292 8.000e-01 8.000e-01 1.600e+00 9.250e-02 0.000e+00 1.383e+00     1 1.353e-01  1.000e+00  1.000e+00  0.000e+00
    293 8.000e-01 8.000e-01 1.600e+00 1.850e-01 0.000e+00 1.386e+00     1 1.338e-01  1.000e+00  1.000e+00  0.000e+00
    294 8.000e-01 8.000e-01 1.600e+00 2.775e-01 0.000e+00 1.398e+00     1 1.262e-01  1.000e+00  1.000e+00  0.000e+00
    295 8.000e-01 8.000e-01 1.600e+00 3.392e-01 0.000e+00 1.412e+00     1 1.173e-01  1.000e+00  1.000e+00  0.000e+00
    296 8.000e-01 8.000e-01 1.600e+00 5.550e-01 0.000e+00 1.438e+00     1 1.014e-01  1.000e+00  1.000e+00  0.000e+00
    297 8.000e-01 8.000e-01 1.600e+00 7.708e-01 7.593e-01 7.593e-01     2 5.081e-02  9.954e-01  2.722e-01 -8.204e-02
    298 8.000e-01 8.000e-01 1.600e+00 9.866e-01 7.832e-01 7.832e-01     2 2.096e-02  5.024e-01  9.981e-02 -1.729e-01
    299 8.000e-01 8.000e-01 1.600e+00 1.131e+00 7.909e-01 7.909e-01     2 1.133e-02  2.972e-01  5.489e-02 -1.034e-01
    300 8.000e-01 8.000e-01 1.600e+00 1.439e+00 7.979e-01 7.979e-01     2 2.645e-03  8.288e-02  1.660e-02 -2.130e-02
    301 8.000e-01 8.000e-01 1.600e+00 1.747e+00 8.000e-01 8.000e-01     2 0.000e+00  2.514e-02  7.387e-03  6.123e-03
    302 8.000e-01 8.000e-01 1.600e+00 2.055e+00 8.000e-01 8.000e-01     2 0.000e+00  7.729e-03  2.121e-03  4.172e-03
    303 8.000e-01 8.000e-01 1.600e+00 2.261e+00 8.000e-01 8.000e-01     2 0.000e+00  4.035e-03  9.398e-04  2.357e-03
    304 8.000e-01 8.000e-01 1.600e+00 1.962e+00 8.000e-01 8.000e-01     2 0.000e+00  1.113e-02  3.146e-03  4.746e-03
    305 8.000e-01 8.000e-01 1.000e+01 0.000e+00 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
    306 8.000e-01 8.000e-01 1.000e+01 7.105e-02 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
    307 8.000e-01 8.000e-01 1.000e+01 1.421e-01 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
    308 8.000e-01 8.000e-01 1.000e+01 2.131e-01 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
    309 8.000e-01 8.000e-01 1.000e+01 2.605e-01 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
    310 8.000e-01 8.000e-01 1.000e+01 4.263e-01 0.000e+00 0.000e+00     0 1.000e+00  1.000e+00  1.000e+00  0.000e+00
    311 8.000e-01 8.000e-01 1.000e+01 5.921e-01 5.735e-01 5.735e-01     2 2.832e-01  3.576e-01  3.755e-01 -5.403e-02
    312 8.000e-01 8.000e-01 1.000e+01 7.578e-01 7.168e-01 7.168e-01     2 1.040e-01  1.449e-01  1.089e-01 -4.222e-02
    313 8.000e-01 8.000e-01 1.000e+01 8.684e-01 7.561e-01 7.561e-01     2 5.482e-02  7.720e-02  2.043e-02 -3.133e-02
    314 8.000e-01 8.000e-01 1.000e+01 1.105e+00 7.927e-01 7.927e-01     2 9.184e-03  1.189e-02  0.000e+00 -8.228e-03
    315 8.000e-01 8.000e-01 1.000e+01 1.342e+00 8.000e-01 8.000e-01     2 0.000e+00  3.050e-04  0.000e+00 -7.960e-05
    316 8.000e-01 8.000e-01 1.000e+01 1.579e+00 8.000e-01 8.000e-01     2 0.000e+00  1.300e-04  0.000e+00 -1.262e-04
    317 8.000e-01 8.000e-01 1.000e+01 1.737e+00 8.000e-01 8.000e-01     2 0.000e+00  0.000e+00  3.599e-05 -8.690e-05
    318 8.000e-01 8.000e-01 1.000e+01 1.450e+00 8.000e-01 8.000e-01     2 0.000e+00  1.150e-04  2.621e-04 -1.456e-04
    319 9.000e-01 9.000e-01 1.000e+00 0.000e+00 0.000e+00 1.629e+00     1 9.494e-02  1.000e+00  1.000e+00  0.000e+00
    320 9.000e-01 9.000e-01 1.000e+00 1.355e-01 0.000e+00 1.624e+00     1 9.766e-02  1.000e+00  1.000e+00  0.000e+00
    321 9.000e-01 9.000e-01 1.000e+00 2.711e-01 0.000e+00 1.625e+00     1 9.717e-02  1.000e+00  1.000e+00  0.000e+00
    322 9.000e-01 9.000e-01 1.000e+00 4.066e-01 0.000e+00 1.627e+00     1 9.597e-02  1.000e+00  1.000e+00  0.000e+00
    323 9.000e-01 9.000e-01 1.000e+00 4.969e-01 0.000e+00 1.641e+00     1 8.846e-02  1.000e+00  1.000e+00  0.000e+00
    324 9.000e-01 9.000e-01 1.000e+00 8.132e-01 0.000e+00 1.677e+00     1 6.838e-02  1.000e+00  1.000e+00  0.000e+00
    325 9.000e-01 9.000e-01 1.000e+00 1.129e+00 0.000e+00 1.690e+00     1 6.110e-02  1.000e+00  1.000e+00  0.000e+00
    326 9.000e-01 9.000e-01 1.000e+00 1.446e+00 8.848e-01 8.848e-01     2 1.689e-02  1.000e+00  1.000e+00  0.000e+00
    327 9.000e-01 9.000e-01 1.000e+00 1.657e+00 8.936e-01 8.936e-01     2 7.060e-03  8.837e-01  9.991e-02  7.960e-02
    328 9.000e-01 9.000e-01 1.000e+00 2.108e+00 8.992e-01 8.992e-01     2 8.856e-04  2.447e-01  4.588e-02  1.160e-03
    329 9.000e-01 9.000e-01 1.000e+00 2.560e+00 9.000e-01 9.000e-01     2 0.000e+00  6.615e-02  3.299e-03  1.928e-02
    330 9.000e-01 9.000e-01 1.000e+00 3.012e+00 9.000e-01 9.000e-01     2 0.000e+00  1.660e-02  1.690e-03  8.850e-03
    331 9.000e-01 9.000e-01 1.000e+00 3.313e+00 9.000e-01 9.000e-01     2 0.000e+00  0.000e+00  0.000e+00  3.466e-03
    332 9.000e-01 9.000e-01 1.000e+00 2.934e+00 9.000e-01 9.000e-01     2 0.000e+00  1.273e-02  0.000e+00  1.297e-02
    333 8.000e-01 9.000e-01 1.000e+00 0.000e+00 0.000e+00 1.532e+00     1 9.888e-02  1.000e+00  1.000e+00  0.000e+00
    334 8.000e-01 9.000e-01 1.000e+00 1.273e-01 0.000e+00 1.537e+00     1 9.588e-02  1.000e+00  1.000e+00  0.000e+00
    335 8.000e-01 9.000e-01 1.000e+00 2.546e-01 0.000e+00 1.537e+00     1 9.591e-02  1.000e+00  1.000e+00  0.000e+00
    336 8.000e-01 9.000e-01 1.000e+00 3.819e-01 0.000e+00 1.544e+00     1 9.205e-02  1.000e+00  1.000e+00  0.000e+00
    337 8.000e-01 9.000e-01 1.000e+00 4.667e-01 0.000e+00 1.548e+00     1 8.920e-02  1.000e+00  1.000e+00  0.000e+00
    338 8.000e-01 9.000e-01 1.000e+00 7.637e-01 0.000e+00 1.584e+00     1 6.838e-02  1.000e+00  1.000e+00  0.000e+00
    339 8.000e-01 9.000e-01 1.000e+00 1.061e+00 0.000e+00 1.598e+00     1 6.005e-02  1.000e+00  1.000e+00  0.000e+00
    340 8.000e-01 9.000e-01 1.000e+00 1.358e+00 0.000e+00 1.625e+00     1 4.441e-02  1.000e+00  1.000e+00  0.000e+00
    341 8.000e-01 9.000e-01 1.000e+00 1.556e+00 7.864e-01 9.003e-01     2 7.811e-03  9.638e-01  1.155e-01  1.477e-01
    342 8.000e-01 9.000e-01 1.000e+00 1.980e+00 7.967e-01 9.004e-01     2 1.690e-03  2.880e-01  3.186e-02  5.860e-03
    343 8.000e-01 9.000e-01 1.000e+00 2.404e+00 7.998e-01 8.999e-01     2 1.815e-04  7.626e-02  1.185e-02  2.199e-02
    345 8.000e-01 9.000e-01 1.000e+00 3.111e+00 8.000e-01 9.000e-01     2 5.882e-09  8.576e-03  9.713e-04  4.000e-03
    346 8.000e-01 9.000e-01 1.000e+00 2.756e+00 8.000e-01 9.000e-01     2 5.882e-09  2.554e-02  3.890e-03  1.237e-02
    347 9.000e-01 9.000e-01 2.500e+00 0.000e+00 0.000e+00 1.403e+00     1 2.204e-01  1.000e+00  1.000e+00  0.000e+00
    348 9.000e-01 9.000e-01 2.500e+00 9.163e-02 0.000e+00 1.406e+00     1 2.188e-01  1.000e+00  1.000e+00  0.000e+00
    349 9.000e-01 9.000e-01 2.500e+00 1.833e-01 0.000e+00 1.431e+00     1 2.052e-01  1.000e+00  1.000e+00  0.000e+00
    350 9.000e-01 9.000e-01 2.500e+00 2.749e-01 0.000e+00 1.454e+00     1 1.923e-01  1.000e+00  1.000e+00  0.000e+00
    351 9.000e-01 9.000e-01 2.500e+00 3.360e-01 0.000e+00 1.444e+00     1 1.979e-01  1.000e+00  1.000e+00  0.000e+00
    352 9.000e-01 9.000e-01 2.500e+00 5.498e-01 7.886e-01 7.886e-01     2 1.238e-01  7.692e-01  3.377e-01 -3.944e-01
    353 9.000e-01 9.000e-01 2.500e+00 7.636e-01 8.504e-01 8.504e-01     2 5.517e-02  3.760e-01  1.224e-01 -1.951e-01
    354 9.000e-01 9.000e-01 2.500e+00 9.774e-01 8.819e-01 8.819e-01     2 2.014e-02  1.530e-01  3.523e-02 -8.699e-02
    355 9.000e-01 9.000e-01 2.500e+00 1.120e+00 8.897e-01 8.897e-01     2 1.144e-02  8.223e-02  1.598e-02 -4.669e-02
    356 9.000e-01 9.000e-01 2.500e+00 1.425e+00 8.977e-01 8.977e-01     2 2.586e-03  1.747e-02  2.738e-03 -8.752e-03
    357 9.000e-01 9.000e-01 2.500e+00 1.731e+00 9.000e-01 9.000e-01     2 0.000e+00  3.740e-03  1.515e-03  2.027e-03
    358 9.000e-01 9.000e-01 2.500e+00 2.036e+00 9.000e-01 9.000e-01     2 0.000e+00  1.948e-03  6.897e-04 -2.630e-04
    359 9.000e-01 9.000e-01 2.500e+00 2.240e+00 9.000e-01 9.000e-01     2 0.000e+00  1.031e-03  6.072e-04  8.900e-04
    360 9.000e-01 9.000e-01 2.500e+00 1.908e+00 9.000e-01 9.000e-01     2 0.000e+00  1.493e-03  8.244e-04  4.560e-04
