# SPH simulations of collisions between MS stars (Freitag & Benz 2005), computed with an SPH code developed by Willy Benz
# Available on-line at http://www.ast.cam.ac.uk/~freitag/MODEST_WG4/FB_Collision_Data/

# If you use these results, please cite Freitag & Benz 2005
# In case of questions, problems or if you want to report errors, contact Marc Freitag (marc.freitag@gmail.com)

# All quantities are in solar units: R_sun = 7e8 m; M_sun = 2e30 kg; G=1
# The reference frame is the CM frame for the pre-collision stars
# Axis Z is perpendicular to (initial) orbital plane. 
# Initially, the stars have their centres in the XY plane, see the diagram below:
#    
#         ____
#       .'    `.          Geometry of the initial conditions (at infinite separation)
#      /        \         CM reference frame
#      |    ==============>
#      \        /
#       `.____.'        Y ^
#            star 1       | 
#                         |                    _.-""""-._
#                         |                  .'          `.
#                         |                 /              \
#                         |---------> X    |                |
#                                          | <======        |
#                                          |                |
#                                           \              /
#                                            `._        _.'
#                                               `-....-' star 2 (more massive)

# Beware: 
#         - simulations are sorted according to their id number, _not_ to any sensible physical quantity
#         - there may be many simulstions with the same initial conditions (corresponding to different 
#           resolutions, for instance), see file ini_cond.txt
#         - numbering of post-collision stars is arbitrary;
#           star identified as "2" at the end of the simulation may not be the more massive one;
#           the numbering (1,2) is not conserved during the collision

# ----------------------------------------------------------------------
# This file contains "raw results" for all collision simulations
# ----------------------------------------------------------------------

# The quantities in this file are the following:

# Coll_id  : Unique id number for the collision (same as in other files)
# Nstar    : Number of stars at the end of the simulation (0, 1 or 2)
# M_1, M_2 : Masses of the stars (at the end of the simulation)
# Mlost    : Mass of the gas unbound to any star with E>0
# Mdoubt   : Mass of the gas unbound to any star with E<0
# X_1, Y_1, Z_1    : Position of centre of star 1
# X_2, Y_2, Z_2    : Position of centre of star 2
# Vx_1, Vy_1, Vz_1 : Velocity of star 1
# Vx_2, Vy_2, Vz_2 : Velocity of star 2
# Lx_1, Ly_1, Lz_1 : Spin angular momentum of star 1 (relative to its CM)
# Lx_2, Ly_2, Lz_2 : Spin angular momentum of star 1 (relative to its CM)

Coll_id Nstar M_1         M_2         Mlost        Mdoubt      X_1          X_2          Y_1          Y_2          Z_1          Z_2          Vx_1         Vx_2         Vy_1         Vy_2         Vz_1         Vz_2         Lx_1         Lx_2         Ly_1         Ly_2         Lz_1         Lz_2        
     63     2 9.97261e-01 9.97560e-01  3.53769e-03 1.64118e-03  4.70491e+00 -4.71465e+00 -9.17582e+00  9.16091e+00 -1.67954e-02 -3.43513e-03  2.16660e-01 -2.17467e-01 -5.48120e-01  5.46674e-01 -2.03753e-03 -1.27522e-03  8.95719e-03  1.24170e-02  6.85497e-03 -6.78794e-03 -5.25253e-01 -5.37198e-01
     64     2 9.98630e-01 9.98830e-01  1.89780e-03 6.49620e-04  1.10120e+01 -1.10510e+01 -8.70120e+00  8.69770e+00  5.05220e-03  1.60680e-03  5.96710e-01 -6.00390e-01 -5.44740e-01  5.44680e-01  7.96720e-04 -6.12420e-04 -3.95850e-03  4.12360e-03  6.63700e-04  1.81280e-03 -2.50190e-01 -2.40570e-01
     65     1 1.83432e+00 0.00000e+00  1.63432e-01 2.25066e-03 -1.33797e-02  0.00000e+00  9.53764e-03  0.00000e+00 -1.63687e-02  0.00000e+00 -1.75120e-04  0.00000e+00  1.06225e-03  0.00000e+00 -1.38353e-03  0.00000e+00 -4.27820e-03  0.00000e+00 -5.42732e-03  0.00000e+00 -5.95044e-02  0.00000e+00
     66     1 1.83409e+00 0.00000e+00  1.63325e-01 2.58719e-03 -9.85433e-03  0.00000e+00 -3.02309e-02  0.00000e+00  3.20184e-03  0.00000e+00 -6.74440e-04  0.00000e+00 -2.75647e-03  0.00000e+00 -4.50600e-05  0.00000e+00 -7.31959e-03  0.00000e+00  5.80864e-03  0.00000e+00 -5.87594e-02  0.00000e+00
     67     1 1.82620e+00 0.00000e+00  1.73400e-01 4.10130e-04 -1.75090e-02  0.00000e+00 -4.48190e-02  0.00000e+00 -1.56240e-02  0.00000e+00 -1.54610e-03  0.00000e+00 -2.85890e-03  0.00000e+00 -4.62960e-04  0.00000e+00 -1.20600e-02  0.00000e+00  7.88010e-03  0.00000e+00 -1.07400e-01  0.00000e+00
     68     1 1.82135e+00 0.00000e+00  1.74909e-01 3.74389e-03 -2.35137e-02  0.00000e+00 -1.89534e-03  0.00000e+00 -2.48328e-02  0.00000e+00 -2.13382e-03  0.00000e+00  4.55230e-04  0.00000e+00 -8.64810e-04  0.00000e+00  5.63100e-05  0.00000e+00  8.64728e-03  0.00000e+00 -1.40930e-01  0.00000e+00
     69     1 1.81079e+00 0.00000e+00  1.86028e-01 3.17868e-03 -4.60520e-03  0.00000e+00  4.77970e-04  0.00000e+00  1.19673e-02  0.00000e+00 -6.65240e-04  0.00000e+00  4.49330e-04  0.00000e+00  6.40940e-04  0.00000e+00 -9.33130e-04  0.00000e+00  3.15126e-03  0.00000e+00 -1.65120e-01  0.00000e+00
     70     1 1.79856e+00 0.00000e+00  1.97314e-01 4.12411e-03  2.47823e-03  0.00000e+00  1.95727e-02  0.00000e+00  2.55153e-02  0.00000e+00  4.22230e-04  0.00000e+00  1.72591e-03  0.00000e+00  2.72101e-03  0.00000e+00  8.71620e-04  0.00000e+00  1.27984e-02  0.00000e+00 -2.03843e-01  0.00000e+00
     71     1 1.79860e+00 0.00000e+00  2.00470e-01 9.71090e-04  5.59200e-03  0.00000e+00  1.79060e-02  0.00000e+00  2.40400e-02  0.00000e+00  9.51490e-04  0.00000e+00  1.43050e-03  0.00000e+00  2.67850e-03  0.00000e+00  1.17580e-03  0.00000e+00  1.33350e-02  0.00000e+00 -2.03450e-01  0.00000e+00
     72     1 1.77620e+00 0.00000e+00  2.23220e-01 5.38310e-04 -1.77160e-02  0.00000e+00 -5.94990e-04  0.00000e+00 -1.06740e-02  0.00000e+00 -1.70600e-03  0.00000e+00  1.11770e-04  0.00000e+00 -1.38380e-03  0.00000e+00  1.15120e-02  0.00000e+00  8.59730e-03  0.00000e+00 -2.33110e-01  0.00000e+00
     73     1 1.73430e+00 0.00000e+00  2.64390e-01 1.33270e-03  8.15510e-03  0.00000e+00  2.02900e-02  0.00000e+00  4.23340e-03  0.00000e+00  2.21750e-04  0.00000e+00  2.09130e-03  0.00000e+00 -5.40670e-04  0.00000e+00 -1.53310e-03  0.00000e+00 -8.74660e-03  0.00000e+00 -2.68780e-01  0.00000e+00
     74     1 1.67840e+00 0.00000e+00  3.20600e-01 9.63040e-04  4.38690e-03  0.00000e+00  4.84400e-02  0.00000e+00 -4.83160e-02  0.00000e+00 -1.48940e-04  0.00000e+00  2.45800e-03  0.00000e+00 -3.75670e-03  0.00000e+00  5.22910e-03  0.00000e+00  1.01780e-02  0.00000e+00 -2.99410e-01  0.00000e+00
     75     1 1.59230e+00 0.00000e+00  4.06110e-01 1.57830e-03  3.32130e-02  0.00000e+00  1.04980e-01  0.00000e+00  4.95530e-02  0.00000e+00  1.52240e-03  0.00000e+00  5.60570e-03  0.00000e+00  2.34310e-03  0.00000e+00  1.81350e-02  0.00000e+00 -4.59930e-03  0.00000e+00 -3.34750e-01  0.00000e+00
     76     1 1.48380e+00 0.00000e+00  5.13390e-01 2.82950e-03  1.85120e-02  0.00000e+00  1.04890e-01  0.00000e+00  3.42010e-02  0.00000e+00  5.96080e-04  0.00000e+00  5.21590e-03  0.00000e+00  1.57660e-03  0.00000e+00  1.25680e-03  0.00000e+00 -1.00800e-02  0.00000e+00 -3.22590e-01  0.00000e+00
     77     1 1.83820e+00 0.00000e+00  1.61650e-01 1.80770e-04  1.79500e-02  0.00000e+00  1.98540e-02  0.00000e+00 -1.20230e-02  0.00000e+00  2.94530e-03  0.00000e+00  1.13560e-05  0.00000e+00 -1.28450e-03  0.00000e+00 -1.13330e-02  0.00000e+00 -9.19550e-03  0.00000e+00 -8.07030e-02  0.00000e+00
     78     1 1.83760e+00 0.00000e+00  1.61000e-01 1.35220e-03 -5.06950e-02  0.00000e+00  2.23130e-02  0.00000e+00 -1.01700e-01  0.00000e+00 -4.04030e-03  0.00000e+00  3.39810e-04  0.00000e+00 -1.56780e-03  0.00000e+00  4.81160e-03  0.00000e+00 -5.89280e-03  0.00000e+00 -1.61340e-01  0.00000e+00
     79     1 1.83580e+00 0.00000e+00  1.64240e-01 0.00000e+00 -3.47690e-02  0.00000e+00  4.71560e-02  0.00000e+00 -5.07530e-02  0.00000e+00  2.20980e-04  0.00000e+00  2.70730e-03  0.00000e+00 -2.49450e-03  0.00000e+00 -1.20130e-02  0.00000e+00  3.07830e-03  0.00000e+00 -2.39360e-01  0.00000e+00
     80     1 1.83020e+00 0.00000e+00  1.69030e-01 7.88670e-04 -7.66710e-02  0.00000e+00 -3.43970e-02  0.00000e+00 -6.42180e-02  0.00000e+00 -4.15260e-03  0.00000e+00  3.30890e-04  0.00000e+00 -2.34290e-03  0.00000e+00 -2.37260e-02  0.00000e+00  8.14530e-03  0.00000e+00 -3.22540e-01  0.00000e+00
     81     1 1.82160e+00 0.00000e+00  1.78370e-01 0.00000e+00  1.13280e-02  0.00000e+00  2.21070e-02  0.00000e+00  5.42540e-02  0.00000e+00  1.72590e-03  0.00000e+00  7.42800e-04  0.00000e+00  4.02770e-03  0.00000e+00  7.51240e-03  0.00000e+00 -6.12620e-03  0.00000e+00 -4.51830e-01  0.00000e+00
     82     1 1.81210e+00 0.00000e+00  1.87710e-01 1.80770e-04 -9.19850e-03  0.00000e+00 -1.95830e-02  0.00000e+00 -7.61290e-02  0.00000e+00  1.13050e-03  0.00000e+00 -2.69770e-03  0.00000e+00 -4.14390e-03  0.00000e+00  2.38310e-02  0.00000e+00 -5.49690e-03  0.00000e+00 -5.84650e-01  0.00000e+00
     83     1 1.80800e+00 0.00000e+00  1.91250e-01 7.78000e-04  7.51080e-03  0.00000e+00 -6.04850e-02  0.00000e+00  5.64520e-02  0.00000e+00 -5.92200e-04  0.00000e+00 -1.71640e-03  0.00000e+00  8.84340e-04  0.00000e+00 -9.58930e-03  0.00000e+00 -4.17060e-03  0.00000e+00 -7.27890e-01  0.00000e+00
     84     1 1.78840e+00 0.00000e+00  2.09920e-01 1.71090e-03  2.11480e-02  0.00000e+00  7.17860e-02  0.00000e+00 -3.68850e-02  0.00000e+00 -2.80500e-04  0.00000e+00  1.13370e-03  0.00000e+00 -1.71780e-03  0.00000e+00  6.69340e-03  0.00000e+00  2.74470e-03  0.00000e+00 -8.44130e-01  0.00000e+00
     85     1 1.75570e+00 0.00000e+00  2.43340e-01 9.20300e-04  6.76950e-02  0.00000e+00  7.58520e-02  0.00000e+00 -1.90070e-02  0.00000e+00  1.09120e-03  0.00000e+00  1.16800e-03  0.00000e+00  2.00330e-04  0.00000e+00  2.99060e-02  0.00000e+00 -1.03010e-02  0.00000e+00 -1.05060e+00  0.00000e+00
     86     1 1.71770e+00 0.00000e+00  2.81900e-01 3.95010e-04  4.80630e-02  0.00000e+00  2.65950e-02  0.00000e+00 -8.49750e-02  0.00000e+00  1.09670e-03  0.00000e+00  2.07420e-05  0.00000e+00 -1.33860e-03  0.00000e+00  1.67170e-02  0.00000e+00  1.37200e-02  0.00000e+00 -1.15370e+00  0.00000e+00
     87     1 1.62140e+00 0.00000e+00  3.78420e-01 1.75350e-04  1.07050e-01  0.00000e+00 -3.63320e-02  0.00000e+00  9.65250e-02  0.00000e+00  2.38160e-03  0.00000e+00 -1.03270e-03  0.00000e+00  2.81150e-03  0.00000e+00 -1.19710e-02  0.00000e+00 -9.17540e-04  0.00000e+00 -1.17670e+00  0.00000e+00
     88     1 1.46530e+00 0.00000e+00  5.32700e-01 1.97120e-03  1.36480e-01  0.00000e+00 -1.74290e-01  0.00000e+00  1.84740e-02  0.00000e+00  2.13630e-03  0.00000e+00 -2.98630e-03  0.00000e+00  6.81450e-04  0.00000e+00  1.21700e-02  0.00000e+00 -1.44800e-02  0.00000e+00 -1.16400e+00  0.00000e+00
     89     1 1.84415e+00 0.00000e+00  1.53621e-01 2.23235e-03 -6.99042e-03  0.00000e+00 -2.59077e-02  0.00000e+00  1.15096e-03  0.00000e+00 -4.06190e-04  0.00000e+00 -1.80181e-03  0.00000e+00 -4.30460e-04  0.00000e+00 -3.29061e-02  0.00000e+00  3.48562e-03  0.00000e+00 -6.36788e-01  0.00000e+00
     90     1 1.86310e+00 0.00000e+00  1.36314e-01 5.83620e-04 -2.85939e-02  0.00000e+00 -7.72131e-03  0.00000e+00 -1.22042e-02  0.00000e+00 -2.25794e-03  0.00000e+00 -9.35000e-06  0.00000e+00 -3.90610e-04  0.00000e+00 -8.34281e-03  0.00000e+00 -1.29970e-02  0.00000e+00 -1.31617e+00  0.00000e+00
     91     1 1.86310e+00 0.00000e+00  1.36314e-01 5.83620e-04 -2.85939e-02  0.00000e+00 -7.72131e-03  0.00000e+00 -1.22042e-02  0.00000e+00 -2.25794e-03  0.00000e+00 -9.35000e-06  0.00000e+00 -3.90610e-04  0.00000e+00 -8.34281e-03  0.00000e+00 -1.29970e-02  0.00000e+00 -1.31617e+00  0.00000e+00
     92     1 1.89860e+00 0.00000e+00  1.01430e-01 0.00000e+00  5.89220e-03  0.00000e+00  1.70590e-02  0.00000e+00 -6.60130e-03  0.00000e+00  6.40580e-04  0.00000e+00  1.44030e-03  0.00000e+00 -8.50510e-04  0.00000e+00  6.46260e-03  0.00000e+00 -5.80940e-03  0.00000e+00 -2.10470e+00  0.00000e+00
     93     1 1.92597e+00 0.00000e+00  7.04949e-02 3.53292e-03 -1.13994e-03  0.00000e+00 -1.42240e-04  0.00000e+00  1.01854e-03  0.00000e+00  3.50610e-04  0.00000e+00  5.42960e-04  0.00000e+00  2.68760e-04  0.00000e+00 -3.08908e-02  0.00000e+00 -7.26983e-02  0.00000e+00 -3.13946e+00  0.00000e+00
     94     2 9.94653e-01 9.95215e-01  9.47685e-03 6.55650e-04  1.90007e+00 -1.89776e+00  4.01618e+00 -4.02393e+00 -3.62471e-03 -3.24200e-05  1.43117e-01 -1.42733e-01  9.01328e-02 -9.08319e-02  1.63100e-04 -4.08010e-04 -2.58552e-02  1.01132e-02  1.03076e-02  4.62439e-02 -1.48901e+00 -1.56083e+00
     95     2 9.99362e-01 9.99398e-01  1.23942e-03 0.00000e+00 -1.03235e+00  1.03445e+00  7.56318e+00 -7.56917e+00  8.51902e-03 -6.01554e-03  1.89363e-02 -1.72591e-02  4.38979e-01 -4.40855e-01  5.51520e-04 -1.63997e-03  5.55252e-03  1.91368e-02  1.07566e-02 -7.27020e-03 -4.50242e-01 -4.60657e-01
     96     2 1.00005e+00 9.99847e-01  5.00000e-08 1.07840e-04 -4.77181e+00  4.76741e+00  7.84494e+00 -7.85517e+00  9.54417e-03  2.20199e-02 -2.10540e-01  2.10653e-01  5.02115e-01 -5.04252e-01  1.17002e-03  2.71152e-03 -1.11996e-03 -4.96518e-03  6.60474e-03 -1.77820e-03 -1.88066e-01 -1.77522e-01
     97     2 1.00000e+00 1.00000e+00  0.00000e+00 0.00000e+00  7.93792e+00 -7.95457e+00 -7.18596e+00  7.17338e+00  7.34265e-03  7.40240e-04  4.10410e-01 -4.11739e-01 -4.84818e-01  4.82941e-01  1.17429e-03  3.18340e-04  2.61337e-03 -2.34331e-03  1.82972e-03  5.18473e-03 -9.35509e-02 -1.09462e-01
     98     2 1.00000e+00 1.00000e+00  0.00000e+00 0.00000e+00  1.29961e+01 -1.29845e+01 -5.56781e+00  5.57589e+00 -1.91089e-03 -6.49484e-03  7.18596e-01 -7.16468e-01 -3.98807e-01  4.00582e-01 -2.12380e-04 -7.47840e-04 -7.90202e-03  1.53343e-03  4.79643e-03 -3.20543e-03 -1.92404e-02 -1.51177e-02
     99     1 1.85401e+00 0.00000e+00  1.44131e-01 1.86287e-03 -1.00424e-02  0.00000e+00  6.34288e-03  0.00000e+00 -1.49010e-04  0.00000e+00 -1.43590e-03  0.00000e+00  4.41140e-04  0.00000e+00  5.09340e-04  0.00000e+00  6.50970e-03  0.00000e+00 -1.09553e-02  0.00000e+00 -1.06201e+00  0.00000e+00
    100     1 1.89340e+00 0.00000e+00  1.04752e-01 1.84503e-03  8.20898e-03  0.00000e+00  1.51993e-02  0.00000e+00  6.22883e-03  0.00000e+00  8.56350e-04  0.00000e+00  1.06823e-03  0.00000e+00  6.71290e-04  0.00000e+00 -1.16496e-02  0.00000e+00  8.55428e-03  0.00000e+00 -1.84036e+00  0.00000e+00
    101     1 1.93762e+00 0.00000e+00  6.05770e-02 1.80121e-03  1.02258e-02  0.00000e+00  1.13447e-02  0.00000e+00 -1.20205e-02  0.00000e+00  9.10740e-04  0.00000e+00  1.41701e-03  0.00000e+00 -1.43898e-03  0.00000e+00  2.34893e-02  0.00000e+00 -6.14134e-02  0.00000e+00 -3.27505e+00  0.00000e+00
    102     2 9.98581e-01 9.95212e-01  5.79143e-03 4.15740e-04  2.72880e+00 -2.75176e+00  1.39670e+00 -1.39360e+00  4.00146e-03  2.24594e-03  6.88923e-02 -7.05640e-02 -1.11633e-01  1.13008e-01  3.17720e-04 -4.32020e-04 -5.29889e-02 -8.78891e-03 -1.13517e-02 -1.21560e-02 -1.72257e+00 -1.68636e+00
    103     2 9.99793e-01 1.00021e+00  0.00000e+00 0.00000e+00  2.81889e+00 -2.83161e+00  4.04599e+00 -4.05195e+00  1.68440e-02  7.61839e-03  2.66613e-01 -2.67791e-01  1.54520e-01 -1.55722e-01  2.20723e-03  1.63120e-04 -3.13249e-03 -6.69250e-04 -8.87111e-03 -3.27275e-03 -1.76850e-01 -2.23080e-01
    104     2 1.00000e+00 1.00000e+00  0.00000e+00 0.00000e+00 -1.41983e+00  1.42570e+00 -4.44739e+00  4.45275e+00  7.10639e-03 -2.47727e-03 -2.48025e-01  2.48721e-01 -2.17047e-01  2.16787e-01  3.72810e-04 -3.91010e-04  8.34179e-03 -4.54834e-03  5.20992e-03 -5.19322e-03 -1.91851e-02 -9.39416e-03
    105     1 1.91383e+00 0.00000e+00  8.45020e-02 1.67293e-03 -9.36227e-03  0.00000e+00  5.65768e-03  0.00000e+00  9.72844e-03  0.00000e+00 -4.61040e-04  0.00000e+00  5.97940e-04  0.00000e+00  1.76263e-03  0.00000e+00  1.62059e-02  0.00000e+00 -1.37641e-02  0.00000e+00 -2.41111e+00  0.00000e+00
    106     1 1.94162e+00 0.00000e+00  5.54320e-02 2.94916e-03 -1.32391e-02  0.00000e+00  5.63458e-03  0.00000e+00 -5.16681e-03  0.00000e+00 -6.44120e-04  0.00000e+00  5.97490e-04  0.00000e+00 -1.11910e-04  0.00000e+00 -3.05738e-02  0.00000e+00 -5.67679e-02  0.00000e+00 -4.13422e+00  0.00000e+00
    107     2 9.96408e-01 9.97033e-01  6.21295e-03 3.45760e-04 -2.65674e+00  2.64393e+00 -1.72845e+00  1.72802e+00 -1.44802e-03  3.40786e-03 -8.73779e-02  8.64655e-02  9.59862e-02 -9.51432e-02 -2.10150e-04  3.77520e-04  1.23774e-02 -6.69183e-03 -1.73586e-02 -2.33179e-02 -1.68482e+00 -1.73092e+00
    108     2 1.00010e+00 9.99788e-01  1.16170e-04 0.00000e+00 -2.77530e+00  2.76208e+00 -4.28853e+00  4.29558e+00 -1.54230e-03  1.92507e-03 -2.48419e-01  2.47643e-01 -1.71269e-01  1.71614e-01  1.29400e-05  6.15070e-04 -1.00316e-03 -6.86200e-05  5.53780e-03 -1.69270e-02 -3.29083e-01 -2.97683e-01
    109     2 1.00000e+00 1.00000e+00  0.00000e+00 0.00000e+00  1.32446e+00 -1.32743e+00  4.74222e+00 -4.73603e+00  1.26155e-02  1.46772e-02  2.25481e-01 -2.25541e-01  2.41859e-01 -2.41627e-01  1.43770e-03  1.95759e-03 -2.62003e-03  7.56888e-03 -7.16350e-04 -5.54852e-03 -5.85944e-02 -6.28648e-02
    110     1 1.93950e+00 0.00000e+00  6.04560e-02 0.00000e+00 -5.23700e-02  0.00000e+00 -7.06740e-02  0.00000e+00  8.59040e-02  0.00000e+00 -1.62690e-03  0.00000e+00 -1.75810e-03  0.00000e+00  1.88580e-03  0.00000e+00 -5.43890e-02  0.00000e+00  8.24250e-02  0.00000e+00 -4.88540e+00  0.00000e+00
    111     2 9.94555e-01 9.97169e-01  6.83507e-03 1.44127e-03 -2.56029e+00  2.56157e+00 -2.23184e+00  2.21738e+00  9.21930e-04  1.07473e-03 -1.12156e-01  1.12490e-01  6.01793e-02 -6.07773e-02 -3.98390e-04 -9.13200e-05 -4.03912e-02 -5.94845e-03  5.53871e-03 -1.79832e-03 -1.60810e+00 -1.62031e+00
    112     2 1.00000e+00 9.99690e-01  2.90100e-04 0.00000e+00 -1.26810e+01  1.26780e+01 -1.32430e+01  1.33630e+01 -2.27180e-01  4.75720e-02 -1.49070e-01  1.48220e-01 -1.06750e-01  1.12260e-01 -8.07670e-03  3.11950e-03  2.98720e-02  5.46630e-03 -1.91020e-02 -2.16740e-02 -2.83600e-01 -2.81740e-01
    113     2 1.00000e+00 1.00000e+00  0.00000e+00 0.00000e+00 -7.17078e-01  7.05071e-01 -5.13883e+00  5.14108e+00  3.87855e-03  1.98040e-04 -1.85983e-01  1.85117e-01 -2.87054e-01  2.86256e-01 -2.29050e-04 -2.33980e-04 -6.71052e-03 -3.75257e-03  4.93060e-03  2.69529e-03 -6.83533e-02 -7.65155e-02
    114     1 1.98141e+00 0.00000e+00  1.82902e-02 3.01900e-04  9.80960e-04  0.00000e+00  1.00083e-02  0.00000e+00  2.05895e-03  0.00000e+00  3.31290e-04  0.00000e+00  3.83020e-04  0.00000e+00  7.50200e-05  0.00000e+00 -1.40401e-02  0.00000e+00 -2.49312e-02  0.00000e+00 -5.01244e+00  0.00000e+00
    115     2 9.99076e-01 9.97876e-01  2.82933e-03 2.18970e-04  2.53773e+00 -2.53786e+00  4.29077e+00 -4.28845e+00 -3.25462e-03 -7.75780e-04  1.96096e-01 -1.95827e-01  1.44752e-01 -1.44231e-01 -7.41750e-04 -4.85310e-04  1.69595e-02  2.87964e-03 -8.16940e-04  2.27665e-03 -9.86676e-01 -9.67915e-01
    116     2 9.99621e-01 1.00009e+00  2.90160e-04 0.00000e+00  1.75746e+00 -1.75926e+00  5.37851e+00 -5.38758e+00  1.76430e-04 -3.17506e-03  1.97054e-01 -1.96209e-01  2.64733e-01 -2.65790e-01 -1.86000e-04 -2.99810e-04  5.79656e-03 -7.49920e-04  1.11727e-03 -1.90439e-03 -3.48340e-01 -3.59509e-01
    117     2 1.00000e+00 1.00000e+00  0.00000e+00 0.00000e+00  5.32896e-01 -5.10501e-01 -5.46792e+00  5.46439e+00 -2.83375e-03  1.58790e-04 -1.12393e-01  1.15268e-01 -3.41835e-01  3.42237e-01 -3.43130e-04 -1.74570e-04 -5.60334e-03  1.80010e-03  1.59875e-03 -5.41185e-03 -2.01678e-02 -2.15340e-02
    118     2 9.99668e-01 9.99703e-01  5.70340e-04 5.92600e-05  4.93139e-01 -5.10951e-01  6.51138e+00 -6.51191e+00 -9.23640e-04 -4.25098e-03  1.17446e-01 -1.19072e-01  3.57389e-01 -3.57917e-01 -3.13360e-04 -4.15220e-04  2.82715e-03  1.82881e-02 -2.87911e-03 -8.28886e-03 -3.68685e-01 -4.12661e-01
    119     2 9.99951e-01 1.00005e+00  0.00000e+00 0.00000e+00 -1.38622e+00  1.37159e+00  6.39592e+00 -6.39610e+00 -3.20323e-03  4.47300e-04  3.07050e-02 -3.13177e-02  4.03315e-01 -4.03134e-01 -1.10098e-03  1.46390e-04 -4.01315e-03 -4.36505e-03  1.12347e-02  3.33565e-03 -1.37378e-01 -1.35226e-01
    120     1 1.79580e+00 0.00000e+00  2.00564e-01 3.63949e-03  9.35646e-03  0.00000e+00 -1.63572e-02  0.00000e+00  1.10623e-02  0.00000e+00 -2.33560e-04  0.00000e+00 -5.83440e-04  0.00000e+00 -1.10628e-03  0.00000e+00  4.04079e-03  0.00000e+00  6.68243e-03  0.00000e+00 -1.10100e-01  0.00000e+00
    121     1 1.79870e+00 0.00000e+00  1.95946e-01 5.35419e-03  2.00796e-02  0.00000e+00  1.04754e-02  0.00000e+00  2.32691e-02  0.00000e+00  1.36824e-03  0.00000e+00  1.15760e-03  0.00000e+00  1.87374e-03  0.00000e+00 -1.29060e-02  0.00000e+00  5.73870e-03  0.00000e+00 -3.78273e-01  0.00000e+00
    122     2 1.00000e+00 1.00000e+00  0.00000e+00 0.00000e+00  6.84459e+00 -6.85364e+00 -5.99107e+00  5.99012e+00 -5.80425e-03 -1.39869e-02  3.34217e-01 -3.34723e-01 -4.37880e-01  4.38632e-01 -4.78700e-05 -1.30245e-03  6.61873e-03 -7.20160e-04  1.76731e-03 -1.93142e-03 -8.55013e-03 -6.05125e-03
    123     1 1.94586e+00 0.00000e+00  5.20794e-02 2.05761e-03  2.36854e-03  0.00000e+00 -1.10399e-02  0.00000e+00  3.90814e-03  0.00000e+00  8.75100e-05  0.00000e+00 -8.31120e-04  0.00000e+00  2.51740e-04  0.00000e+00  1.30870e-02  0.00000e+00 -2.43620e-03  0.00000e+00 -3.69451e+00  0.00000e+00
    124     1 1.68361e+00 0.00000e+00  3.12778e-01 3.61280e-03  6.91446e-03  0.00000e+00  2.31246e-02  0.00000e+00  3.87670e-02  0.00000e+00 -5.39400e-04  0.00000e+00  1.51449e-03  0.00000e+00  1.51482e-03  0.00000e+00  7.45395e-03  0.00000e+00  1.53809e-02  0.00000e+00 -1.33404e-01  0.00000e+00
    125     1 1.69887e+00 0.00000e+00  2.93539e-01 7.59420e-03  4.54691e-02  0.00000e+00  3.04978e-02  0.00000e+00 -4.17923e-02  0.00000e+00  2.31244e-03  0.00000e+00  2.16174e-03  0.00000e+00 -1.94953e-03  0.00000e+00 -9.25077e-03  0.00000e+00 -1.80927e-03  0.00000e+00 -6.83820e-01  0.00000e+00
    126     1 1.73449e+00 0.00000e+00  2.55709e-01 9.79676e-03  2.14584e-02  0.00000e+00  1.16540e-02  0.00000e+00  7.91765e-03  0.00000e+00  1.22752e-03  0.00000e+00  3.55360e-04  0.00000e+00  1.86590e-04  0.00000e+00 -4.31232e-02  0.00000e+00  2.92299e-03  0.00000e+00 -1.28934e+00  0.00000e+00
    127     2 9.94324e-01 9.94363e-01  8.87001e-03 2.44319e-03 -1.46568e+01  1.46487e+01  9.40614e+00 -9.41404e+00 -1.06060e-03  3.37070e-03 -8.04073e-01  8.03247e-01  5.67106e-01 -5.67403e-01 -4.27830e-04  8.75050e-04  6.56237e-03 -8.21100e-03  1.30049e-03 -1.83201e-03 -3.06166e-01 -3.15812e-01
    128     2 9.98988e-01 9.98925e-01  1.46466e-03 6.22040e-04 -1.61578e+01  1.61414e+01  7.40219e+00 -7.40040e+00  4.45690e-03 -1.12416e-03 -8.94352e-01  8.93510e-01  4.70687e-01 -4.70424e-01  1.31679e-03 -5.85650e-04 -5.00098e-03 -4.55270e-04 -1.24249e-03  3.08869e-03 -7.60611e-02 -9.27266e-02
    129     2 1.00000e+00 1.00000e+00  0.00000e+00 0.00000e+00 -1.68611e+01  1.68724e+01  5.68407e+00 -5.69859e+00  1.31773e-03 -6.91903e-03 -9.35966e-01  9.37293e-01  3.88440e-01 -3.89283e-01  3.13160e-04 -1.05571e-03  8.28338e-03  3.26644e-03 -4.08830e-03 -3.13661e-03 -2.20412e-02 -3.02919e-02
    130     2 1.00000e+00 1.00000e+00  0.00000e+00 0.00000e+00  1.73427e+01 -1.73218e+01 -4.39016e+00  4.37695e+00  1.19777e-02 -3.70870e-04  9.60987e-01 -9.57156e-01 -3.30377e-01  3.28474e-01  1.76325e-03 -1.04076e-03  1.13459e-03  4.39083e-03 -2.90530e-03  1.15581e-03 -6.91113e-03 -1.70767e-02
